Reporting ID,Data Year,MapLot,Compliance Status,BEUDO Category,BEUDO Property Type,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Grid Electricity Emissions Factor (Metric Tons CO2e per Million Btus),Grid Electricity Emissions (Metric Tons CO2e),Natural Gas Emissions Factor (Metric Tons CO2e per Million Btus),Natural Gas Emissions (Metric Tons CO2e),Fuel Oil #1 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #1 Emissions (Metric Tons CO2e),Fuel Oil #2 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #2 Emissions (Metric Tons CO2e),Fuel Oil #4 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #4 Emissions (Metric Tons CO2e),Fuel Oil #5 or #6 Emissions Factor (Metric Tons CO2e per Million Btus),Fuel Oil #5 or #6 Emissions (Metric Tons CO2e),Diesel Emissions Factor (Metric Tons CO2e per Million Btus),Diesel Emissions (Metric Tons CO2e),Kerosene Emissions Factor (Metric Tons CO2e per Million Btus),Kerosene Emissions (Metric Tons CO2e),District Steam Emissions Factor (Metric Tons CO2e per Million Btus),District Steam Emissions (Metric Tons CO2e),District Chilled Water Emissions Factor (Metric Tons CO2e per Million Btus),District Chilled Water Emissions (Metric Tons CO2e),Latitude,Longitude,Coordinates
B1147,2019,144-1,Compliant,Non-Residential,Technology/Science,2402868,15,12 Oxford St,1999,241-10,1,Laboratory,Laboratory (56215.0),56215,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,2243383.1,7654423.3,,,,,,,,,7321614,11863493.1,,26839530.4,26675232.4,477.4,474.5,42367323.7,42169666.4,753.7,750.1,1710.8792,,,0.0656,502.4904,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,787.7181,0.0575,420.6707,42.3777,-71.1153,POINT (-71.1152540488891 42.3776552249401)
B1318,2019,41-29,Non-Compliant,Non-Residential,Other,223460,,One Kendall Square,1988,"557-1, 557-17",2,Mixed Use Property,"Office (206166.0),Laboratory (68456.0)",246793,,"ARE-MA REGION NO.59, LLC",,,,,,,,,,,,,,,,,,,,,,,,0,1563.4,5.69,0.0656,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3671,-71.0906,POINT (-71.0905673626243 42.3670663410445)
B1676,2019,269-132,Compliant,Non-Residential,Office,92672,1,1 Alewife Center,1988,24-3,1,Office,Office (89875.0),89875,,"IQHQ ALEWIFE, LLC",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0656,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3985,-71.1399,POINT (-71.1398876059305 42.3985140650977)
B1636,2023,242-38,Compliant,Non-Residential,Education,109553,12,178 Coolidge Hill,2008,387-32,1,K-12 School,"K-12 School (42978.0),Parking (10000.0)",42978,,SHADY HILL SCHOOL,,21,240430,820347.2,20613,2061300,,,,,,,,,91041.9,3192275.8,3527324.1,74.3,82.1,4771965.7,5123909.5,111,119.2,168.7199,282.2,6.57,0.0722,59.235,0.0531,109.4849,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3708,-71.1388,POINT (-71.1387907457326 42.3707941740342)
B1851,2018,252A-153,Non-Compliant,Residential,Other,39940,60,66 Homer Avenue,,271-14,1,,,,,"FIORE, CHRISTINE",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0701,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3771,-71.1483,POINT (-71.1483039959229 42.3771457875009)
B1417,2019,172-65,Compliant,Residential,Other,62728,95,50 Follen Street,1925,269-10,1,Other,Other (57738.0),57738,,Condo Building - Multiple Owners,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0656,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3781,-71.1213,POINT (-71.1212697819335 42.3780887021713)
B1413,2016,68-59,Non-Compliant,Non-Residential,College/University,53699,1,195 Albany Street,1948,702-9,1,College/University,"Office (0.0),College/University (48000.0)",48000,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,445440,1519841.4,3055,305500,,,,,,,,,,1825341.4,,38,,4576330.8,,95.3,,130.1198,52.4,1.09,0.0749,113.8933,0.0531,16.2266,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3595,-71.0999,POINT (-71.0999004378961 42.3595428917995)
B1340,2017,47-90,Compliant,Non-Residential,College/University,309310,,30 MEMORIAL DR,1994,680-10,1,College/University,College/University (30130.0),30130,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,449503,1533704.1,,,,,,,,,668796.1,1053107.9,,3255608,,108.1,,6169907.9,,204.8,,223.2832,68.8,2.28,0.0749,114.9321,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,69.9248,0.0575,38.4263,42.3612,-71.0822,POINT (-71.0821659566719 42.3611610249454)
B1541,2019,169-42,Compliant,Non-Residential,Retail,55187,,12-30 Palmer Street,1963,345-3,1,Retail Store,Retail Store (52000.0),52000,,HARVARD COOPERATIVE SOCIETY,,61,752349.9,2567017.9,552,55198.8,,1035552,,,,,,,,3657768.7,3660827.5,70.3,70.4,8291516.3,8299014.4,159.5,159.6,248.2963,666.9,12.83,0.0656,168.5172,0.0531,2.9319,0.0735,0,0.0742,76.8473,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3739,-71.1202,POINT (-71.120234483602 42.3739314436178)
B1103,2019,267F-296,Non-Compliant,Non-Residential,Office,25536,,68 Moulton Street,1980,78-2,1,Office,Office (23183.0),23183,,"RHAD, LLC",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0656,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3921,-71.1473,POINT (-71.1473281665674 42.3920953341044)
B1699,2019,242B-56,Compliant,Non-Residential,Education,187700,0,80 Gerry's Landing Rd.,1932,387-31,1,K-12 School,K-12 School (1595.0),1595,,BUCKINGHAM BROWNE AND NICHOLS SCHOOL,,92,859.7,2933.2,809.6,80964.5,,,,,,,,,,83897.7,81107.8,52.6,50.9,93225.8,90338.5,58.4,56.6,4.493,,,0.0656,0.1926,0.0531,4.3004,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3714,-71.1356,POINT (-71.13557484609 42.3713650268461)
B1905,2021,34-141,Compliant,Residential,Residential,47203,59,217 Thorndike Place,1986,"446-9, 467-1",2,Multifamily Housing,Multifamily Housing (10000.0),10000,12,Condo building,,,428545,1462195.5,9880,988000,,,,,,,,,,2450195.6,2537891.2,245,253.8,5131547.5,5223627.9,513.2,522.4,158.2162,1704,170.4,0.0723,105.7388,0.0531,52.4774,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3706,-71.0878,POINT (-71.0877577715661 42.3706012782974)
B1793,2018,76-85,Compliant,Residential,Residential,53724,61,243 Broadway,1879,527-24,1,Multifamily Housing,Multifamily Housing (57927.0),57927,61,"THE CLOSE BUILDING LLC,",C/O MALONEY PROPERTIES,92,433630.8,1479548.5,46370.2,4637020.9,,,,,,,,,,4637020.9,4702829.2,80,81.2,4868872,4937970.7,84.1,85.2,350.0576,2400.4,41.44,0.0701,103.7631,0.0531,246.2944,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3674,-71.0956,POINT (-71.0956258108505 42.367398394087)
B1796,2021,82-8,Compliant,Residential,Residential,89636,116,1221 Cambridge St,1974,338-15,1,Multifamily Housing,Multifamily Housing (102610.0),102610,116,"INMAN CAST LLC,",C/O HOMEOWNERS REHAB INC.,96,517698,1766385.6,27724.9,2772490.8,,,,,,,,,,4538876.4,4744883.5,44.2,46.2,7856995,8092453.6,76.6,78.9,274.9966,2836.2,27.64,0.0723,127.7363,0.0531,147.2603,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3736,-71.0976,POINT (-71.0975571204697 42.3736359463707)
B1720,2022,90-95,Compliant,Non-Residential,House of Worship,82771,,134 Norfolk St,1902,"551-1, 551-2, 551-3",3,Worship Facility,Worship Facility (35000.0),35000,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,,1,135806.1,463370.3,11221.7,1122166.5,,,,,,,,,,1585536.8,1692103,45.3,48.3,2475711.8,2587606.3,70.7,73.9,92.8909,285,8.14,0.0718,33.2876,0.0531,59.6033,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3675,-71.1004,POINT (-71.1004377250688 42.3674720141318)
B1557,2023,27-86,Compliant,Non-Residential,Manufacturing/Industrial,39111,,185 / 205 Bent St,1938,549-18,1,Data Center,Data Center (22967.0),28100,,"LOHNES, PAUL R., TR. OF THE ALEXANDER",,,3930030,13409262.3,,,,,,,,,,,,13409262.3,13409262.3,583.8,583.8,37545934.5,37545934.5,1634.8,1634.8,968.2461,26.2,1.14,0.0722,968.2461,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3674,-71.0829,POINT (-71.0828836780379 42.3674018727024)
B1681,2022,43-76,Compliant,Non-Residential,Technology/Science,605547,0,75 Ames Street,2014,625-4,1,Laboratory,"Other - Technology/Science (79689.0),Office (81623.0),Laboratory (198303.0),Other (14256.0)",373871,,"THE BROAD INSTITUTE, INC",,,12239160.2,41760014.5,715678,71567800.4,,,,,,,,,,113327814.9,115137749.6,303.1,308,192074231.1,192635372.3,513.7,515.2,6801.2425,,,0.0718,2999.9545,0.0531,3801.2879,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3635,-71.0885,POINT (-71.088494646048 42.3635030574016)
B1353,2024,95-74,Compliant,Non-Residential,Technology/Science,26415,1,167 Sidney St,1965,707-6,1,Laboratory,Laboratory (26589.0),26589,,"MIT 170/171 SIDNEY LLC C/O ARE EQUITIES,",C/O ARE-MA REGION NO.23 LLC,,430376,1468442.9,39113,3911300.2,,,,,,,,,,5379743.1,5653428.8,202.3,212.6,8218505.4,8462449.5,309.1,318.3,313.779,38.8,1.46,0.0722,106.0322,0.0531,207.7468,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3588,-71.1048,POINT (-71.1048022761989 42.3587633746542)
B1203,2017,"213-2A, 212-29",Compliant,Residential,College/University,603907,,46-56 Linnaean Street,1938,"206-1, 206-2, 206-4, 206-5, 206-9, 206-10, 195-17, 195-9",8,Residence Hall/Dormitory,Residence Hall/Dormitory (251014.0),251014,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,1293216.8,4412455.8,162413,16241299.2,,,,,,,,,,20653755,,82.3,,29408240.3,,117.2,,1193.3122,7274.1,28.98,0.0749,330.6589,0.0531,862.6534,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3816,-71.1248,POINT (-71.1247979506055 42.381553397686)
B1756,2016,31-15,Compliant,Non-Residential,Technology/Science,195966,1,320 Bent Street,2002,554-1,1,Laboratory,Laboratory (195198.0),195198,,"MBA-ROGERS STREET, LLC",C/O RYAN LLC,,10602471.6,36175637.6,345325.3969,34532539.7,,,,,,,,,,70708177.3,72110220.6,362.2,369.4,137550952,138580699.5,704.7,709.9,4545.1047,7074,36.24,0.0749,2710.9157,0.0531,1834.1889,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3674,-71.0875,POINT (-71.0874920769636 42.3674396139441)
B1789,2018,90-133,Non-Compliant,Non-Residential,Food Sales & Service,40278,,583 Massachusetts Ave,,605-1,1,,,,,"3MJ ASSOCIATES, LLC",,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0701,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3653,-71.1023,POINT (-71.1023332942611 42.365293767888)
B1443,2018,104-130,Compliant,Residential,Residential,61404,100,1 Woodrow WIlson Ct,1949,"682-23, 682-27, 682-28",3,Multifamily Housing,Multifamily Housing (72970.0),72970,69,CAMBRIDGE HOUSING AUTHORITY,,78,236103,805583.4,40741,4074100.4,,,,,,,,,,4879683.8,4896432.4,66.9,67.1,6533439,6551025,89.5,89.8,272.8919,3313.1,45.4,0.0701,56.4969,0.0531,216.395,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3612,-71.1094,POINT (-71.1094034006409 42.3612380577323)
B1097,2015,70-99,Non-Compliant,Non-Residential,College/University,46633,,1 STATE ST,1922,650-3,1,College/University,College/University (46633.0),46633,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,250316,854078.1,14112,1411199.9,,,,,,,,,,2265278,,48.6,,3873178.5,,83.1,,140.439,12.7,0.27,0.0767,65.4834,0.0531,74.9556,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.363,-71.0988,POINT (-71.0988318909664 42.3630051474299)
B1615,2016,42-70,Compliant,Non-Residential,Office,141314,,141 Portland Street,1985,601-1,1,Office,"Office (135928.0),Parking (39188.0)",135928,,"U.S.T. Financial Planning Co., Inc.",C/O Intercontinental Management Corp.,78,1633270.8,5572720.6,,,,,,,,,,,,5572720.6,5572720.6,41,41,15603617.7,15603617.7,114.8,114.8,417.6063,1228.2,9.04,0.0749,417.6063,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3656,-71.0926,POINT (-71.0926101528313 42.3655706123069)
B1601,2019,69-165,Compliant,Non-Residential,Technology/Science,123480,1,38 Sidney Street PUB,1980,687-1,1,Laboratory,Laboratory (122000.0),122000,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,OFFICE OF THE TREASURER,,6766337.2,23086742.4,93100,9310000.4,,,,,,,,,,32396742.8,32149101.7,265.5,263.5,74418379.2,74158356.1,610,607.9,2010.0756,2850,23.36,0.0656,1515.5768,0.0531,494.4988,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3614,-71.1007,POINT (-71.1007453677633 42.3614398588834)
B1336,2023,53-61,Compliant,Non-Residential,College/University,342002,1,32 ALBANY ST,1966,666-1,1,College/University,College/University (143032.0),143032,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,280880,958362.6,,,,,,,,,,,,958362.6,971945.5,6.7,6.8,2683415.2,2721447.5,18.8,19,69.2007,,,0.0722,69.2007,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.362,-71.0928,POINT (-71.0927835850212 42.3620297618959)
B1814,2018,41-37,Compliant,Non-Residential,Technology/Science,333428,1,360 Binney St,1999,557-5,1,Laboratory,Laboratory (349767.0),349767,,AMGEN CAMBRIDGE REAL ESTATE,"HOLDINGS, INC.",,17433131,59481843.1,,,,,,,,,,82741390.2,,142223233.3,140774153.1,406.6,402.5,266090453.3,264390415.7,760.8,755.9,9665.4619,12461.5,35.63,0.0701,4171.5578,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,5493.9042,0.0575,0,42.3665,-71.0899,POINT (-71.0898755057828 42.3664720677327)
B1079,2016,70-90,Compliant,Non-Residential,Retail,35490,1,844 Main St,1976,650-5,1,Self-Storage Facility,Self-Storage Facility (36354.0),36354,,EIGHTEEN SAC SELF-STORAGE CORPORATION,,23,219159.3,747771.4,4282.5,428247,,,,,,,,,,1176018.4,1176282.7,32.3,32.4,2543419.2,2543696.7,70,70,78.7825,44.1,1.21,0.0749,56.0362,0.0531,22.7463,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.363,-71.0985,POINT (-71.0985159442493 42.3629752356144)
B1490,2021,52A-21,Compliant,Non-Residential,College/University,3691096,0,50 VASSAR ST,1983,668-34,1,College/University,College/University (26966.0),26966,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,356619,1216784,,,,,,,,,1465020,342678,,3024482,3012877.9,112.2,111.7,5152419.2,5162059.2,191.1,191.4,194.9193,,,0.0723,87.9918,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,22.7533,0.0575,84.1742,42.3611,-71.0919,POINT (-71.0919389481772 42.3611190126162)
B1720,2021,90-95,Compliant,Non-Residential,House of Worship,82771,,134 Norfolk St,1902,"551-1, 551-2, 551-3",3,Worship Facility,Worship Facility (35000.0),35000,,ROMAN CATHOLIC ARCHBISHOP OF BOSTON,,1,122459.7,417832.4,11189.2,1118919.1,,,,,,,,,,1536751.5,1626412.6,43.9,46.5,2344795.9,2438940,67,69.7,89.6467,217.8,6.22,0.0723,30.2156,0.0531,59.4312,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3675,-71.1004,POINT (-71.1004377250688 42.3674720141318)
B1775,2018,128-68,Non-Compliant,Residential,Residential,123578,120,165 Pleasant Street,2003,681-12,1,Multifamily Housing,"Multifamily Housing (99000.0),Parking (25000.0)",99000,61,PRESIDENT AND FELLOW OF HARVARD COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0701,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3598,-71.1139,POINT (-71.1139023147364 42.3598493558316)
B1489,2015,52A-19,Non-Compliant,Residential,College/University,81026,0,4 AMES ST,1916,696-5,1,College/University,College/University (64671.0),64671,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,623699,2128061,440,44000,,,,,,,1035660.1,4260192.4,,7467913.5,,115.5,,12072407.9,,186.7,,507.8739,,,0.0767,163.1616,0.0531,2.3371,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,282.8704,0.0575,59.5049,42.36,-71.0869,POINT (-71.0868681020573 42.3599595415711)
B1667,2018,43A-24,Compliant,Non-Residential,Other,474856,2,555 Technology Square,1976,606-1,1,Parking,Parking (230000.0),230000,,"Charles Stark Draper Laboratory, Inc.",Attn:  Elizabeth Mora - Ms #05,,247636.3,844935.1,,,,,,,,,,,,844935.1,843640.5,3.7,3.7,2365818.4,2362193.4,10.3,10.3,59.2567,136.3,0.59,0.0701,59.2567,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3651,-71.0918,POINT (-71.0918286652695 42.3651366461705)
B1612,2019,169-98,Compliant,Non-Residential,Other,117640,4,50 Church Street,1979,"345-5, 345-13",2,Mixed Use Property,"Restaurant (33363.0),Office (40792.0),Retail Store (22450.0)",96605,,"GAZIT HORIZONS (9 BRATTLE) LLC,",,,928666.5,3168610.1,,,,,,,,,,,,3168610.1,3168610.1,32.8,32.8,8872108.2,8872108.2,91.8,91.8,208.0099,2775.1,28.73,0.0656,208.0099,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3738,-71.1204,POINT (-71.120389776979 42.3737995028364)
B1798,2017,92-124,Compliant,Residential,Residential,76782,60,68 Brookline St,2000,665-2,1,Multifamily Housing,Multifamily Housing (6440.0),6440,6,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,32052,109361.4,3229.3,322929.7,,,,,,,,,,432291.1,437769.5,67.1,68,645288.2,651040.5,100.2,101.1,25.3476,268.9,41.75,0.0749,8.1953,0.0531,17.1523,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3625,-71.1025,POINT (-71.10253409093 42.3625340741099)
B1565,2023,88-53,Compliant,Non-Residential,Office,25588,,130 Prospect Street,1989,511-5,1,Office,"Office (37916.0),Parking (7460.0)",37916,,130 PROSPECT STREET CONDOMINIUM,,92,167634.3,571968.1,6118.9,611891.4,,,,,,,,,94667.1,1183859.5,1310921.4,31.2,34.6,2243996.5,2430461.9,59.2,64.1,73.8006,104.6,2.76,0.0722,41.3002,0.0531,32.5003,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3684,-71.1013,POINT (-71.1013118825549 42.368369503894)
B1081,2020,14-36,Compliant,Non-Residential,Office,369492,10,101 MAIN STREET,1986,620-5,1,Office,"Restaurant (3690.0),Office (334766.0),Parking (76575.0),Other (3374.0)",341830,,RREEF AMERICA REIT II CORP. PPP,C/O CB RICHARD ELLIS,84,3878048,13231899.8,16055.3,1605526.9,,,,,,,,,,14837426.7,15274045,43.4,44.7,38735122.7,39193571.9,113.3,114.7,1022.7766,2439.6,7.14,0.0709,937.4994,0.0531,85.2772,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3624,-71.0816,POINT (-71.0815941211419 42.3623572193129)
B1482,2023,52A-22,Compliant,Non-Residential,College/University,528615,,31 AMES ST,1994,668-68,1,College/University,College/University (260390.0),260390,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,9426593.1,32163535.7,174,17400,,,,,,,38979997.4,58137053.3,,129297986.4,132211078.4,496.6,507.7,195489232,199215305.4,750.8,765.1,8423.2128,12793449.5,49131.88,0.0722,2322.4408,0.0531,0.9242,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,3860.2131,0.0575,2239.6347,42.3616,-71.0886,POINT (-71.0886333084865 42.3616304598364)
B1052,2024,137-1,Exempt,Municipal,Municipal,24670,,491 Broadway,1933,323-2,1,Fire Station,Fire Station (30389.0),30389,,CAMBRIDGE CITY OF,FIRE STATION,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0722,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3753,-71.1147,POINT (-71.11465497436 42.3752703513496)
B1747,2022,268A-40,Compliant,Residential,Residential,125419,102,310-320 Rindge Avenue,2006,"59-32, 59-34, 59-43, 59-44, 59-45, 59-49",6,Multifamily Housing,Multifamily Housing (141906.0),141906,102,"THE BRICKWORKS, LLC.",,87,680663,2322422.2,30616,3061599.9,,,,,,,,,,5384022.1,5514191.6,37.9,38.9,9717462,9814360.2,68.5,69.2,329.4534,4734.5,33.36,0.0718,166.8381,0.0531,162.6153,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.3921,-71.137,POINT (-71.136986374244 42.3921400992595)
B1385,2022,185-58,Non-Compliant,Non-Residential,Education,90180,,1 Matignon Rd.,1949,"2-10, 2-11, 2-9",3,K-12 School,K-12 School (96508.0),96508,,ARCHDIOCESE CENTRAL HIGH SCHOOL INC.,,,,,3881,388103.8,,,,,,,,,,,,,,,,,,20.6139,506.5,5.25,0.0718,0,0.0531,20.6139,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,0,0.0575,0,42.4015,-71.1317,POINT (-71.1317433603848 42.4015177701713)
B1777,2021,147-46,Compliant,Non-Residential,College/University,33075,0,42 Francis Avenue,,237-7,1,,,,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0723,0,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3802,-71.112,POINT (-71.1119604412336 42.3801630389744)
B1692,2018,268B-47,Compliant,Residential,Residential,501600,534,362 Rindge Ave,1972,59-30,1,Multifamily Housing,Multifamily Housing (249723.0),249723,252,RINDGE ASSOCIATES,,55,1309240.4,4467128.3,195673,19567300,,,,,,,,,,24034428.4,23765179.4,96.2,95.2,33053624.4,32589507.9,132.4,130.5,1352.6002,14695.1,58.85,0.0701,313.2869,0.0531,1039.3132,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,0,0.0575,0,42.3925,-71.1381,POINT (-71.1381253373231 42.3925430131792)
B1164,2023,143-20,Compliant,Non-Residential,College/University,174764,,42-48 Quincy Street,1972,299-6,1,College/University,College/University (162184.0),162184,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,1608279.5,5487449.8,,,,,,,,,4510780.3,7477580.1,,17475810.2,18309828.1,107.8,112.9,28465505.6,29508897.3,175.5,181.9,1151.9052,777.4,4.79,0.0722,396.2337,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0743,0,0.0752,0,0.0754,0,0.0664,496.5001,0.0575,259.1714,42.3759,-71.1139,POINT (-71.1138623694001 42.3758848052495)
B1258,2017,157-69,Compliant,Non-Residential,College/University,1462119,18,1563 Massachusetts Avenue,1970,266-3,1,College/University,College/University (72194.0),72194,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,519174.6,1771423.9,,,,,,,,,1443996,3013393.9,,6228813.8,6274624.1,86.3,86.9,9899259.9,9958807.6,137.1,137.9,415.7973,822.3,11.39,0.0749,132.7463,0.0531,0,0.0735,0,0.0742,0,0.0753,0,0.0753,0,0.0742,0,0.0777,0,0.0664,200.0848,0.0575,82.9662,42.3786,-71.1196,POINT (-71.1196341466902 42.3786138504244)
